23.5	71.5	0	1950	3674	0
23.5	71.5	0	1950	3886	0
23.5	71.5	0	1950	6673	0
23.5	71.5	0	1950	6997	0
23.5	71.5	0	1951	3674	0
23.5	71.5	0	1951	3886	0
23.5	71.5	0	1951	6673	0
23.5	71.5	0	1951	6997	0
23.5	71.5	0	1952	3674	0
23.5	71.5	0	1952	3886	0
23.5	71.5	0	1952	6673	0
23.5	71.5	0	1952	6997	0
23.5	71.5	0	1953	3674	0
23.5	71.5	0	1953	3886	0
23.5	71.5	0	1953	6673	0
23.5	71.5	0	1953	6997	0
23.5	71.5	0	1954	3674	0
23.5	71.5	0	1954	3886	0
23.5	71.5	0	1954	6673	0
23.5	71.5	0	1954	6997	0
23.5	71.5	0	1955	3674	0
23.5	71.5	0	1955	3886	0
23.5	71.5	0	1955	6673	0
23.5	71.5	0	1955	6997	0
23.5	71.5	0	1956	3674	0
23.5	71.5	0	1956	3886	0
23.5	71.5	0	1956	6673	0
23.5	71.5	0	1956	6997	0
23.5	71.5	0	1957	3674	0
23.5	71.5	0	1957	3886	0
23.5	71.5	0	1957	6673	0
23.5	71.5	0	1957	6997	0
23.5	71.5	0	1958	3674	0
23.5	71.5	0	1958	3886	0
23.5	71.5	0	1958	6673	0
23.5	71.5	0	1958	6997	0
23.5	71.5	0	1959	3674	0
23.5	71.5	0	1959	3886	0
23.5	71.5	0	1959	6673	0
23.5	71.5	0	1959	6997	0
23.5	71.5	0	1960	3674	0
23.5	71.5	0	1960	3886	0
23.5	71.5	0	1960	6673	0
23.5	71.5	0	1960	6997	0
23.5	71.5	0	1961	3674	0
23.5	71.5	0	1961	3886	0
23.5	71.5	0	1961	6673	0
23.5	71.5	0	1961	6997	0
23.5	71.5	0	1962	3674	0
23.5	71.5	0	1962	3886	0
23.5	71.5	0	1962	6673	0
23.5	71.5	0	1962	6997	0
23.5	71.5	0	1963	3674	0
23.5	71.5	0	1963	3886	0
23.5	71.5	0	1963	6673	0
23.5	71.5	0	1963	6997	0
23.5	71.5	0	1964	3674	0
23.5	71.5	0	1964	3886	0
23.5	71.5	0	1964	6673	0
23.5	71.5	0	1964	6997	0
23.5	71.5	0	1965	3674	0
23.5	71.5	0	1965	3886	0
23.5	71.5	0	1965	6673	0
23.5	71.5	0	1965	6997	0
23.5	71.5	0	1966	3674	0
23.5	71.5	0	1966	3886	0
23.5	71.5	0	1966	6673	0
23.5	71.5	0	1966	6997	0
23.5	71.5	0	1967	3674	0
23.5	71.5	0	1967	3886	0
23.5	71.5	0	1967	6673	0
23.5	71.5	0	1967	6997	0
23.5	71.5	0	1968	3674	0
23.5	71.5	0	1968	3886	0
23.5	71.5	0	1968	6673	0
23.5	71.5	0	1968	6997	0
23.5	71.5	0	1969	3674	0
23.5	71.5	0	1969	3886	0
23.5	71.5	0	1969	6673	0
